Customer_ID,cohort_month,order_month,months_since_first_purchase
C04516,2024-01,2024-01,0
C04516,2024-01,2025-02,12
C04518,2024-02,2024-02,0
C04518,2024-02,2024-05,2
C04519,2024-10,2024-10,0
C04520,2025-07,2025-07,0
C04521,2025-03,2025-03,0
C04521,2025-03,2025-12,8
C04522,2024-10,2024-10,0
C04522,2024-10,2025-05,6
C04522,2024-10,2025-09,10
C04522,2024-10,2025-11,12
C04523,2024-02,2024-02,0
C04523,2024-02,2025-11,20
C04524,2024-04,2024-04,0
C04524,2024-04,2025-07,14
C04524,2024-04,2025-08,15
C04526,2024-02,2024-02,0
C04526,2024-02,2025-01,10
C04526,2024-02,2025-07,16
C04526,2024-02,2025-09,18
C04529,2024-10,2024-10,0
C04530,2024-05,2024-05,0
C04530,2024-05,2024-06,0
C04530,2024-05,2025-02,8
C04530,2024-05,2025-07,13
C04531,2024-06,2024-06,0
C04531,2024-06,2024-10,3
C04532,2024-05,2024-05,0
C04532,2024-05,2025-07,13
C04533,2025-06,2025-06,0
C04536,2024-07,2024-07,0
C04537,2024-01,2024-01,0
C04537,2024-01,2024-05,3
C04537,2024-01,2025-08,18
C04539,2025-07,2025-07,0
C04540,2024-01,2024-01,0
C04540,2024-01,2025-04,14
C04540,2024-01,2025-08,18
C04541,2025-08,2025-08,0
C04542,2024-01,2024-01,0
C04542,2024-01,2025-11,21
C04543,2024-03,2024-03,0
C04543,2024-03,2024-12,8
C04543,2024-03,2025-11,19
C04544,2024-03,2024-03,0
C04545,2024-02,2024-02,0
C04545,2024-02,2024-03,0
C04545,2024-02,2024-04,1
C04545,2024-02,2024-12,9
C04545,2024-02,2025-02,11
C04545,2024-02,2025-06,15
C04547,2024-11,2024-11,0
C04548,2024-08,2024-08,0
C04548,2024-08,2024-12,3
C04548,2024-08,2025-03,6
C04548,2024-08,2025-10,13
C04548,2024-08,2025-11,14
C04550,2025-09,2025-09,0
C04551,2024-06,2024-06,0
C04552,2025-02,2025-02,0
C04552,2025-02,2025-07,4
C04552,2025-02,2025-11,8
C04554,2025-11,2025-11,0
C04555,2024-02,2024-02,0
C04555,2024-02,2024-08,5
C04555,2024-02,2025-01,10
C04555,2024-02,2025-04,13
C04555,2024-02,2025-08,17
C04556,2024-12,2024-12,0
C04556,2024-12,2025-03,2
C04556,2024-12,2025-04,3
C04556,2024-12,2025-06,5
C04556,2024-12,2025-10,9
C04557,2025-04,2025-04,0
C04558,2024-03,2024-03,0
C04558,2024-03,2025-03,11
C04558,2024-03,2025-06,14
C04563,2025-11,2025-11,0
C04564,2024-09,2024-09,0
C04564,2024-09,2025-08,10
C04564,2024-09,2025-10,12
C04564,2024-09,2025-11,13
C04565,2024-03,2024-03,0
C04565,2024-03,2024-11,7
C04566,2024-08,2024-08,0
C04566,2024-08,2025-02,5
C04566,2024-08,2025-05,8
C04566,2024-08,2025-08,11
C04566,2024-08,2025-10,13
C04566,2024-08,2025-11,14
C04566,2024-08,2025-12,15
C04570,2025-07,2025-07,0
C04572,2024-01,2024-01,0
C04572,2024-01,2024-02,0
C04572,2024-01,2024-04,2
C04572,2024-01,2025-04,14
C04572,2024-01,2025-05,15
C04573,2024-09,2024-09,0
C04573,2024-09,2024-11,1
C04573,2024-09,2025-12,14
C04575,2025-10,2025-10,0
C04577,2024-02,2024-02,0
C04577,2024-02,2024-08,5
C04577,2024-02,2025-10,19
C04578,2024-04,2024-04,0
C04578,2024-04,2025-11,18
C04579,2024-01,2024-01,0
C04579,2024-01,2024-02,0
C04579,2024-01,2024-03,1
C04579,2024-01,2024-11,9
C04580,2025-01,2025-01,0
C04580,2025-01,2025-06,4
C04580,2025-01,2025-09,7
C04581,2024-04,2024-04,0
C04582,2024-01,2024-01,0
C04582,2024-01,2024-09,7
C04582,2024-01,2024-12,10
C04584,2025-03,2025-03,0
C04584,2025-03,2025-10,6
C04585,2024-01,2024-01,0
C04585,2024-01,2024-09,7
C04585,2024-01,2024-11,9
C04585,2024-01,2025-10,20
C04587,2024-07,2024-07,0
C04587,2024-07,2024-11,3
C04587,2024-07,2025-04,8
C04587,2024-07,2025-12,16
C04588,2024-10,2024-10,0
C04588,2024-10,2025-01,2
C04588,2024-10,2025-05,6
C04589,2024-12,2024-12,0
C04589,2024-12,2025-06,5
C04590,2024-03,2024-03,0
C04590,2024-03,2025-07,15
C04591,2024-10,2024-10,0
C04591,2024-10,2025-01,2
C04591,2024-10,2025-02,3
C04591,2024-10,2025-06,7
C04592,2024-01,2024-01,0
C04593,2024-05,2024-05,0
C04593,2024-05,2024-09,3
C04593,2024-05,2025-05,11
C04593,2024-05,2025-06,12
C04594,2024-11,2024-11,0
C04594,2024-11,2025-07,7
C04595,2024-02,2024-02,0
C04595,2024-02,2024-04,1
C04595,2024-02,2025-02,11
C04595,2024-02,2025-11,20
C04596,2024-05,2024-05,0
C04596,2024-05,2025-03,9
C04596,2024-05,2025-06,12
C04598,2025-07,2025-07,0
C04598,2025-07,2025-08,0
C04600,2024-08,2024-08,0
C04600,2024-08,2025-06,9
C04601,2024-05,2024-05,0
C04601,2024-05,2024-10,5
C04601,2024-05,2024-11,6
C04601,2024-05,2025-05,12
C04601,2024-05,2025-09,16
C04602,2024-04,2024-04,0
C04602,2024-04,2025-11,18
C04603,2024-09,2024-09,0
C04603,2024-09,2025-05,7
C04603,2024-09,2025-08,10
C04604,2024-06,2024-06,0
C04604,2024-06,2024-09,2
C04606,2024-04,2024-04,0
C04606,2024-04,2025-01,8
C04607,2024-03,2024-03,0
C04607,2024-03,2024-09,5
C04607,2024-03,2025-08,16
C04607,2024-03,2025-09,17
C04608,2025-03,2025-03,0
C04608,2025-03,2025-11,7
C04610,2024-10,2024-10,0
C04610,2024-10,2025-05,6
C04611,2024-08,2024-08,0
C04612,2024-08,2024-08,0
C04612,2024-08,2025-07,10
C04613,2024-04,2024-04,0
C04613,2024-04,2024-12,7
C04614,2024-03,2024-03,0
C04614,2024-03,2024-07,3
C04616,2024-03,2024-03,0
C04616,2024-03,2025-04,12
C04616,2024-03,2025-07,15
C04617,2025-12,2025-12,0
C04619,2024-01,2024-01,0
C04619,2024-01,2024-04,2
C04619,2024-01,2024-09,7
C04619,2024-01,2025-05,15
C04620,2024-03,2024-03,0
C04620,2024-03,2025-01,9
C04620,2024-03,2025-07,15
C04622,2024-12,2024-12,0
C04622,2024-12,2025-02,1
C04623,2024-01,2024-01,0
C04623,2024-01,2024-03,1
C04624,2024-09,2024-09,0
C04625,2024-03,2024-03,0
C04625,2024-03,2025-01,9
C04626,2024-12,2024-12,0
C04626,2024-12,2025-04,3
C04626,2024-12,2025-05,4
C04627,2025-06,2025-06,0
C04628,2024-02,2024-02,0
C04628,2024-02,2024-04,1
C04628,2024-02,2025-09,18
C04628,2024-02,2025-12,21
C04629,2024-04,2024-04,0
C04629,2024-04,2025-02,9
C04629,2024-04,2025-04,11
C04629,2024-04,2025-06,13
C04630,2024-04,2024-04,0
C04630,2024-04,2024-08,4
C04630,2024-04,2024-10,6
C04630,2024-04,2025-01,9
C04631,2024-02,2024-02,0
C04631,2024-02,2024-05,2
C04631,2024-02,2024-11,8
C04631,2024-02,2025-06,15
C04632,2024-04,2024-04,0
C04632,2024-04,2024-11,6
C04632,2024-04,2025-08,15
C04633,2024-01,2024-01,0
C04633,2024-01,2024-04,2
C04633,2024-01,2024-05,3
C04633,2024-01,2024-10,8
C04633,2024-01,2025-11,21
C04634,2024-11,2024-11,0
C04634,2024-11,2025-01,1
C04634,2024-11,2025-03,3
C04634,2024-11,2025-07,7
C04634,2024-11,2025-12,12
C04635,2025-05,2025-05,0
C04636,2024-04,2024-04,0
C04636,2024-04,2024-05,0
C04636,2024-04,2024-08,3
C04636,2024-04,2024-12,7
C04637,2025-03,2025-03,0
C04637,2025-03,2025-08,4
C04638,2025-06,2025-06,0
C04639,2024-06,2024-06,0
C04639,2024-06,2025-05,10
C04640,2025-07,2025-07,0
C04640,2025-07,2025-08,0
C04640,2025-07,2025-09,1
C04641,2025-03,2025-03,0
C04642,2024-09,2024-09,0
C04642,2024-09,2025-04,6
C04642,2024-09,2025-11,13
C04643,2024-06,2024-06,0
C04644,2024-01,2024-01,0
C04644,2024-01,2024-07,5
C04644,2024-01,2024-08,6
C04644,2024-01,2025-08,18
C04645,2024-01,2024-01,0
C04645,2024-01,2024-02,0
C04647,2024-08,2024-08,0
C04648,2024-02,2024-02,0
C04648,2024-02,2025-07,16
C04649,2025-04,2025-04,0
C04650,2024-01,2024-01,0
C04650,2024-01,2024-03,1
C04650,2024-01,2024-04,2
C04650,2024-01,2024-05,3
C04650,2024-01,2024-10,8
C04650,2024-01,2025-03,13
C04650,2024-01,2025-04,14
C04650,2024-01,2025-12,22
C04651,2024-03,2024-03,0
C04651,2024-03,2024-10,6
C04652,2024-05,2024-05,0
C04654,2025-02,2025-02,0
C04654,2025-02,2025-03,0
C04654,2025-02,2025-07,4
C04654,2025-02,2025-08,5
C04655,2024-08,2024-08,0
C04656,2024-02,2024-02,0
C04656,2024-02,2024-12,9
C04656,2024-02,2025-10,19
C04657,2025-10,2025-10,0
C04658,2024-05,2024-05,0
C04658,2024-05,2024-06,0
C04658,2024-05,2024-08,2
C04659,2025-01,2025-01,0
C04659,2025-01,2025-05,3
C04659,2025-01,2025-06,4
C04660,2024-02,2024-02,0
C04660,2024-02,2024-11,8
C04660,2024-02,2025-02,11
C04661,2024-03,2024-03,0
C04661,2024-03,2025-05,13
C04663,2024-02,2024-02,0
C04664,2024-09,2024-09,0
C04665,2024-01,2024-01,0
C04665,2024-01,2025-08,18
C04665,2024-01,2025-09,19
C04666,2024-06,2024-06,0
C04666,2024-06,2025-11,16
C04667,2025-12,2025-12,0
C04668,2024-07,2024-07,0
C04668,2024-07,2024-08,0
C04668,2024-07,2024-10,2
C04668,2024-07,2024-11,3
C04668,2024-07,2025-01,5
C04668,2024-07,2025-08,12
C04670,2024-12,2024-12,0
C04671,2024-10,2024-10,0
C04671,2024-10,2024-11,0
C04671,2024-10,2025-02,3
C04671,2024-10,2025-05,6
C04671,2024-10,2025-10,11
C04672,2025-11,2025-11,0
C04673,2025-12,2025-12,0
C04675,2024-07,2024-07,0
C04675,2024-07,2024-09,1
C04675,2024-07,2025-05,9
C04676,2024-01,2024-01,0
C04676,2024-01,2024-03,1
C04677,2024-02,2024-02,0
C04680,2024-01,2024-01,0
C04680,2024-01,2024-04,2
C04680,2024-01,2025-10,20
C04681,2024-09,2024-09,0
C04681,2024-09,2024-10,0
C04681,2024-09,2025-01,3
C04681,2024-09,2025-07,9
C04681,2024-09,2025-11,13
C04682,2024-05,2024-05,0
C04682,2024-05,2024-12,6
C04682,2024-05,2025-07,13
C04683,2024-11,2024-11,0
C04683,2024-11,2025-06,6
C04683,2024-11,2025-08,8
C04684,2024-03,2024-03,0
C04684,2024-03,2025-03,11
C04684,2024-03,2025-04,12
C04685,2024-01,2024-01,0
C04686,2024-03,2024-03,0
C04686,2024-03,2024-08,4
C04686,2024-03,2025-09,17
C04686,2024-03,2025-12,20
C04687,2024-03,2024-03,0
C04687,2024-03,2024-05,1
C04687,2024-03,2024-06,2
C04687,2024-03,2024-10,6
C04687,2024-03,2024-11,7
C04687,2024-03,2025-10,18
C04688,2024-06,2024-06,0
C04689,2024-08,2024-08,0
C04689,2024-08,2025-10,13
C04690,2024-11,2024-11,0
C04690,2024-11,2025-05,5
C04690,2024-11,2025-06,6
C04690,2024-11,2025-09,9
C04691,2024-06,2024-06,0
C04691,2024-06,2024-12,5
C04694,2024-01,2024-01,0
C04694,2024-01,2024-02,1
C04694,2024-01,2024-10,9
C04694,2024-01,2024-11,10
C04694,2024-01,2024-12,11
C04694,2024-01,2025-04,15
C04694,2024-01,2025-07,18
C04695,2024-05,2024-05,0
C04695,2024-05,2024-11,6
C04695,2024-05,2025-02,9
C04697,2024-07,2024-07,0
C04697,2024-07,2025-04,8
C04697,2024-07,2025-06,10
C04697,2024-07,2025-12,16
C04701,2025-01,2025-01,0
C04703,2024-07,2024-07,0
C04703,2024-07,2024-10,2
C04703,2024-07,2024-11,3
C04703,2024-07,2025-11,15
C04704,2024-03,2024-03,0
C04704,2024-03,2024-07,3
C04704,2024-03,2025-11,19
C04705,2024-05,2024-05,0
C04705,2024-05,2024-12,6
C04706,2025-06,2025-06,0
C04707,2024-01,2024-01,0
C04707,2024-01,2024-06,4
C04707,2024-01,2024-12,10
C04707,2024-01,2025-10,20
C04707,2024-01,2025-11,21
C04710,2024-11,2024-11,0
C04711,2024-09,2024-09,0
C04711,2024-09,2024-12,2
C04712,2024-03,2024-03,0
C04712,2024-03,2024-07,3
C04712,2024-03,2025-07,15
C04712,2024-03,2025-10,18
C04712,2024-03,2025-12,20
C04713,2024-01,2024-01,0
C04713,2024-01,2025-04,15
C04714,2024-01,2024-01,0
C04714,2024-01,2024-10,8
C04715,2025-04,2025-04,0
C04716,2024-09,2024-09,0
C04717,2024-10,2024-10,0
C04718,2024-10,2024-10,0
C04720,2025-06,2025-06,0
C04720,2025-06,2025-09,2
C04721,2025-12,2025-12,0
C04722,2024-01,2024-01,0
C04722,2024-01,2024-03,1
C04722,2024-01,2025-06,16
C04724,2024-03,2024-03,0
C04724,2024-03,2024-04,0
C04727,2025-03,2025-03,0
C04728,2024-10,2024-10,0
C04728,2024-10,2025-06,7
C04731,2025-02,2025-02,0
C04732,2024-12,2024-12,0
C04732,2024-12,2025-02,1
C04733,2025-06,2025-06,0
C04734,2024-04,2024-04,0
C04734,2024-04,2025-01,8
C04734,2024-04,2025-05,12
C04735,2024-02,2024-02,0
C04735,2024-02,2024-05,2
C04735,2024-02,2025-05,14
C04735,2024-02,2025-06,15
C04736,2025-10,2025-10,0
C04737,2024-02,2024-02,0
C04737,2024-02,2024-12,9
C04738,2024-03,2024-03,0
C04740,2024-07,2024-07,0
C04742,2025-10,2025-10,0
C04743,2024-01,2024-01,0
C04743,2024-01,2025-04,14
C04743,2024-01,2025-05,15
C04744,2024-02,2024-02,0
C04744,2024-02,2024-05,2
C04744,2024-02,2024-09,6
C04744,2024-02,2025-11,20
C04745,2024-01,2024-01,0
C04748,2024-08,2024-08,0
C04751,2024-03,2024-03,0
C04751,2024-03,2024-09,5
C04751,2024-03,2025-01,9
C04752,2025-05,2025-05,0
C04752,2025-05,2025-07,2
C04752,2025-05,2025-10,5
C04753,2024-05,2024-05,0
C04753,2024-05,2024-07,1
C04753,2024-05,2025-02,8
C04753,2024-05,2025-05,11
C04754,2024-02,2024-02,0
C04754,2024-02,2025-10,19
C04755,2024-06,2024-06,0
C04755,2024-06,2024-08,1
C04755,2024-06,2025-05,10
C04755,2024-06,2025-07,12
C04756,2024-05,2024-05,0
C04756,2024-05,2024-07,1
C04756,2024-05,2025-04,10
C04756,2024-05,2025-05,11
C04756,2024-05,2025-12,18
C04757,2024-09,2024-09,0
C04757,2024-09,2025-12,14
C04759,2025-12,2025-12,0
C04760,2024-06,2024-06,0
C04760,2024-06,2025-05,10
C04760,2024-06,2025-06,11
C04760,2024-06,2025-09,14
C04761,2024-12,2024-12,0
C04761,2024-12,2025-05,4
C04761,2024-12,2025-08,7
C04761,2024-12,2025-09,8
C04762,2024-12,2024-12,0
C04762,2024-12,2025-03,2
C04762,2024-12,2025-10,9
C04763,2025-05,2025-05,0
C04764,2024-08,2024-08,0
C04764,2024-08,2024-10,1
C04764,2024-08,2025-02,5
C04764,2024-08,2025-07,10
C04764,2024-08,2025-09,12
C04765,2024-03,2024-03,0
C04765,2024-03,2024-12,8
C04765,2024-03,2025-06,14
C04765,2024-03,2025-07,15
C04766,2024-12,2024-12,0
C04768,2024-07,2024-07,0
C04768,2024-07,2025-08,12
C04770,2024-06,2024-06,0
C04770,2024-06,2025-12,18
C04771,2025-03,2025-03,0
C04771,2025-03,2025-05,1
C04772,2024-06,2024-06,0
C04772,2024-06,2024-09,2
C04772,2024-06,2024-11,4
C04772,2024-06,2025-04,9
C04772,2024-06,2025-12,17
C04774,2024-01,2024-01,0
C04774,2024-01,2024-05,3
C04774,2024-01,2025-03,13
C04776,2024-04,2024-04,0
C04776,2024-04,2024-07,2
C04778,2024-03,2024-03,0
C04781,2024-02,2024-02,0
C04782,2024-08,2024-08,0
C04782,2024-08,2024-10,1
C04783,2024-09,2024-09,0
C04783,2024-09,2025-01,3
C04783,2024-09,2025-03,5
C04785,2025-02,2025-02,0
C04785,2025-02,2025-07,4
C04786,2025-10,2025-10,0
C04787,2024-02,2024-02,0
C04787,2024-02,2025-06,15
C04791,2024-02,2024-02,0
C04793,2025-04,2025-04,0
C04793,2025-04,2025-08,3
C04793,2025-04,2025-09,4
C04796,2024-01,2024-01,0
C04798,2024-09,2024-09,0
C04798,2024-09,2025-04,6
C04798,2024-09,2025-06,8
C04798,2024-09,2025-11,13
C04799,2024-03,2024-03,0
C04799,2024-03,2024-05,1
C04800,2024-11,2024-11,0
C04800,2024-11,2025-04,4
C04800,2024-11,2025-08,8
C04801,2025-09,2025-09,0
C04801,2025-09,2025-12,2
C04802,2024-03,2024-03,0
C04803,2024-07,2024-07,0
C04803,2024-07,2024-08,0
C04803,2024-07,2024-10,2
C04803,2024-07,2025-02,6
C04804,2024-03,2024-03,0
C04804,2024-03,2024-11,7
C04804,2024-03,2025-03,11
C04805,2025-07,2025-07,0
C04806,2024-02,2024-02,0
C04806,2024-02,2025-03,12
C04807,2025-01,2025-01,0
C04808,2025-07,2025-07,0
C04809,2024-11,2024-11,0
C04810,2024-04,2024-04,0
C04810,2024-04,2024-05,0
C04810,2024-04,2024-10,5
C04810,2024-04,2025-05,12
C04810,2024-04,2025-07,14
C04810,2024-04,2025-10,17
C04811,2024-02,2024-02,0
C04812,2025-02,2025-02,0
C04812,2025-02,2025-07,4
C04813,2025-08,2025-08,0
C04816,2024-07,2024-07,0
C04818,2024-01,2024-01,0
C04818,2024-01,2024-05,3
C04818,2024-01,2024-06,4
C04820,2024-06,2024-06,0
C04820,2024-06,2024-08,1
C04820,2024-06,2024-12,5
C04820,2024-06,2025-03,8
C04820,2024-06,2025-04,9
C04821,2025-05,2025-05,0
C04821,2025-05,2025-06,0
C04822,2024-06,2024-06,0
C04822,2024-06,2025-02,7
C04822,2024-06,2025-10,15
C04823,2025-12,2025-12,0
C04825,2025-03,2025-03,0
C04825,2025-03,2025-04,0
C04825,2025-03,2025-06,2
C04825,2025-03,2025-09,5
C04825,2025-03,2025-12,8
C04826,2025-01,2025-01,0
C04826,2025-01,2025-06,4
C04826,2025-01,2025-08,6
C04829,2024-01,2024-01,0
C04829,2024-01,2025-03,13
C04829,2024-01,2025-08,18
C04830,2024-03,2024-03,0
C04830,2024-03,2025-02,10
C04830,2024-03,2025-10,18
C04831,2024-08,2024-08,0
C04831,2024-08,2024-10,1
C04831,2024-08,2024-11,2
C04831,2024-08,2025-01,4
C04831,2024-08,2025-02,5
C04831,2024-08,2025-06,9
C04831,2024-08,2025-11,14
C04832,2024-03,2024-03,0
C04834,2024-08,2024-08,0
C04834,2024-08,2024-09,0
C04834,2024-08,2025-05,8
C04834,2024-08,2025-10,13
C04835,2024-12,2024-12,0
C04835,2024-12,2025-06,5
C04836,2025-09,2025-09,0
C04836,2025-09,2025-11,1
C04836,2025-09,2025-12,2
C04837,2025-07,2025-07,0
C04839,2025-10,2025-10,0
C04840,2024-07,2024-07,0
C04840,2024-07,2024-08,0
C04840,2024-07,2024-12,4
C04841,2024-07,2024-07,0
C04841,2024-07,2024-12,4
C04842,2024-02,2024-02,0
C04842,2024-02,2024-03,0
C04842,2024-02,2025-02,11
C04842,2024-02,2025-04,13
C04842,2024-02,2025-05,14
C04842,2024-02,2025-06,15
C04842,2024-02,2025-10,19
C04843,2024-03,2024-03,0
C04844,2024-07,2024-07,0
C04845,2024-01,2024-01,0
C04845,2024-01,2024-10,8
C04845,2024-01,2025-01,11
C04846,2025-12,2025-12,0
C04847,2024-06,2024-06,0
C04847,2024-06,2025-06,11
C04847,2024-06,2025-11,16
C04848,2025-04,2025-04,0
C04848,2025-04,2025-09,4
C04848,2025-04,2025-11,6
C04849,2025-02,2025-02,0
C04849,2025-02,2025-06,4
C04850,2025-06,2025-06,0
C04851,2024-03,2024-03,0
C04852,2024-05,2024-05,0
C04854,2024-10,2024-10,0
C04854,2024-10,2024-11,0
C04855,2024-06,2024-06,0
C04855,2024-06,2024-07,0
C04855,2024-06,2025-10,15
C04856,2024-01,2024-01,0
C04856,2024-01,2024-03,1
C04856,2024-01,2024-07,5
C04856,2024-01,2024-09,7
C04856,2024-01,2025-10,20
C04857,2024-07,2024-07,0
C04857,2024-07,2025-04,8
C04859,2025-12,2025-12,0
C04860,2025-01,2025-01,0
C04860,2025-01,2025-08,6
C04861,2024-03,2024-03,0
C04861,2024-03,2024-04,0
C04861,2024-03,2024-09,5
C04861,2024-03,2025-09,17
C04861,2024-03,2025-10,18
C04861,2024-03,2025-11,19
C04862,2024-04,2024-04,0
C04862,2024-04,2025-02,9
C04862,2024-04,2025-05,12
C04862,2024-04,2025-08,15
C04862,2024-04,2025-11,18
C04862,2024-04,2025-12,19
C04864,2024-02,2024-02,0
C04864,2024-02,2024-06,3
C04864,2024-02,2024-08,5
C04864,2024-02,2024-09,6
C04864,2024-02,2025-07,16
C04864,2024-02,2025-12,21
C04865,2024-05,2024-05,0
C04865,2024-05,2025-11,17
C04867,2024-03,2024-03,0
C04867,2024-03,2024-09,5
C04867,2024-03,2025-02,10
C04867,2024-03,2025-03,11
C04868,2024-03,2024-03,0
C04868,2024-03,2024-04,0
C04869,2025-05,2025-05,0
C04870,2024-05,2024-05,0
C04870,2024-05,2024-08,2
C04870,2024-05,2025-10,16
C04871,2025-07,2025-07,0
C04872,2024-05,2024-05,0
C04872,2024-05,2024-06,0
C04872,2024-05,2024-07,1
C04872,2024-05,2024-12,6
C04872,2024-05,2025-12,18
C04873,2024-04,2024-04,0
C04873,2024-04,2025-04,11
C04875,2025-01,2025-01,0
C04875,2025-01,2025-03,1
C04875,2025-01,2025-04,2
C04875,2025-01,2025-06,4
C04878,2024-03,2024-03,0
C04878,2024-03,2024-05,1
C04878,2024-03,2024-11,7
C04878,2024-03,2025-09,17
C04879,2024-01,2024-01,0
C04879,2024-01,2024-02,0
C04879,2024-01,2024-07,5
C04879,2024-01,2025-04,14
C04879,2024-01,2025-05,15
C04879,2024-01,2025-12,22
C04880,2024-08,2024-08,0
C04881,2024-04,2024-04,0
C04882,2024-11,2024-11,0
C04882,2024-11,2024-12,0
C04883,2025-03,2025-03,0
C04884,2024-09,2024-09,0
C04884,2024-09,2025-09,11
C04885,2024-04,2024-04,0
C04885,2024-04,2024-08,3
C04886,2025-08,2025-08,0
C04887,2024-05,2024-05,0
C04887,2024-05,2024-06,0
C04888,2024-07,2024-07,0
C04888,2024-07,2025-02,6
C04891,2024-08,2024-08,0
C04893,2024-04,2024-04,0
C04893,2024-04,2024-06,1
C04894,2025-08,2025-08,0
C04895,2024-04,2024-04,0
C04895,2024-04,2025-09,16
C04896,2025-02,2025-02,0
C04896,2025-02,2025-03,0
C04897,2025-10,2025-10,0
C04898,2025-01,2025-01,0
C04898,2025-01,2025-03,1
C04898,2025-01,2025-05,3
C04898,2025-01,2025-10,8
C04898,2025-01,2025-12,10
C04899,2025-06,2025-06,0
C04900,2024-11,2024-11,0
C04900,2024-11,2025-10,10
C04902,2024-05,2024-05,0
C04902,2024-05,2024-07,1
C04902,2024-05,2024-10,4
C04903,2024-03,2024-03,0
C04903,2024-03,2025-02,10
C04903,2024-03,2025-10,18
C04904,2024-08,2024-08,0
C04907,2024-06,2024-06,0
C04908,2024-04,2024-04,0
C04908,2024-04,2024-06,1
C04908,2024-04,2025-03,10
C04908,2024-04,2025-05,12
C04909,2025-04,2025-04,0
C04910,2024-01,2024-01,0
C04910,2024-01,2025-07,17
C04912,2025-06,2025-06,0
C04912,2025-06,2025-07,0
C04912,2025-06,2025-10,3
C04913,2024-06,2024-06,0
C04913,2024-06,2025-05,10
C04914,2024-01,2024-01,0
C04914,2024-01,2024-10,8
C04914,2024-01,2025-04,14
C04914,2024-01,2025-09,19
C04914,2024-01,2025-11,21
C04915,2024-06,2024-06,0
C04916,2024-11,2024-11,0
C04916,2024-11,2024-12,0
C04916,2024-11,2025-09,9
C04917,2024-02,2024-02,0
C04918,2024-09,2024-09,0
C04918,2024-09,2025-01,3
C04918,2024-09,2025-11,13
C04920,2025-03,2025-03,0
C04921,2025-05,2025-05,0
C04921,2025-05,2025-06,0
C04923,2025-03,2025-03,0
C04925,2024-08,2024-08,0
C04925,2024-08,2024-10,1
C04925,2024-08,2024-12,3
C04925,2024-08,2025-02,5
C04925,2024-08,2025-09,12
C04926,2024-01,2024-01,0
C04926,2024-01,2024-02,0
C04926,2024-01,2024-07,5
C04926,2024-01,2024-09,7
C04926,2024-01,2024-12,10
C04926,2024-01,2025-10,20
C04927,2024-01,2024-01,0
C04927,2024-01,2024-08,6
C04927,2024-01,2025-03,13
C04927,2024-01,2025-09,19
C04928,2024-01,2024-01,0
C04928,2024-01,2024-08,6
C04928,2024-01,2024-11,9
C04928,2024-01,2025-01,11
C04929,2024-03,2024-03,0
C04931,2024-04,2024-04,0
C04931,2024-04,2024-07,2
C04931,2024-04,2024-08,3
C04931,2024-04,2025-01,8
C04931,2024-04,2025-08,15
C04931,2024-04,2025-11,18
C04932,2024-06,2024-06,0
C04932,2024-06,2024-07,0
C04932,2024-06,2025-02,7
C04932,2024-06,2025-08,13
C04934,2024-07,2024-07,0
C04934,2024-07,2024-08,0
C04934,2024-07,2024-12,4
C04935,2024-01,2024-01,0
C04935,2024-01,2025-07,17
C04936,2025-11,2025-11,0
C04937,2024-02,2024-02,0
C04938,2024-05,2024-05,0
C04938,2024-05,2025-05,11
C04938,2024-05,2025-08,14
C04940,2024-02,2024-02,0
C04940,2024-02,2024-09,6
C04941,2025-07,2025-07,0
C04942,2024-04,2024-04,0
C04942,2024-04,2024-09,4
C04942,2024-04,2025-05,12
C04942,2024-04,2025-09,16
C04943,2024-08,2024-08,0
C04943,2024-08,2025-08,11
C04943,2024-08,2025-09,12
C04944,2024-11,2024-11,0
C04944,2024-11,2024-12,0
C04944,2024-11,2025-07,7
C04944,2024-11,2025-12,12
C04945,2024-10,2024-10,0
C04946,2024-06,2024-06,0
C04947,2025-04,2025-04,0
C04948,2025-01,2025-01,0
C04948,2025-01,2025-03,1
C04949,2025-11,2025-11,0
C04950,2024-04,2024-04,0
C04950,2024-04,2024-05,0
C04950,2024-04,2024-11,6
C04950,2024-04,2025-03,10
C04950,2024-04,2025-06,13
C04950,2024-04,2025-08,15
C04951,2024-06,2024-06,0
C04951,2024-06,2025-12,17
C04952,2025-04,2025-04,0
C04952,2025-04,2025-07,2
C04953,2024-01,2024-01,0
C04953,2024-01,2024-10,8
C04953,2024-01,2025-01,11
C04953,2024-01,2025-08,18
C04954,2024-05,2024-05,0
C04955,2024-07,2024-07,0
C04955,2024-07,2024-10,2
C04955,2024-07,2024-12,4
C04955,2024-07,2025-04,8
C04956,2025-03,2025-03,0
C04958,2024-03,2024-03,0
C04958,2024-03,2025-03,11
C04958,2024-03,2025-06,14
C04958,2024-03,2025-08,16
C04959,2025-05,2025-05,0
C04960,2024-01,2024-01,0
C04961,2024-02,2024-02,0
C04963,2025-04,2025-04,0
C04963,2025-04,2025-08,3
C04963,2025-04,2025-09,4
C04963,2025-04,2025-10,5
C04965,2024-06,2024-06,0
C04966,2025-02,2025-02,0
C04968,2024-04,2024-04,0
C04968,2024-04,2024-06,1
C04968,2024-04,2024-10,5
C04969,2024-04,2024-04,0
C04970,2025-05,2025-05,0
C04970,2025-05,2025-10,4
C04971,2025-01,2025-01,0
C04972,2024-01,2024-01,0
C04972,2024-01,2024-03,1
C04973,2025-05,2025-05,0
